,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
551,0.10005,13.937,0.0,0.93969,-1.4633
552,0.10005,13.583,0.0,0.98068,-1.4407
553,0.10005,13.238,0.0,1.0099,-1.4191
554,0.10005,12.88,0.0,1.0217,-1.397
555,0.10005,12.682,0.0,1.0267,-1.385
556,0.10005,12.576,0.0,1.0267,-1.3785
557,0.12085,13.525,193.2,1.0787,4.4918
558,0.14692,15.574,547.4,1.1007,8.9863
559,0.22449,18.91,953.12,1.1054,20.702
560,0.30662,22.224,1294.4,1.2493,31.93
561,0.33858,25.015,1732.4,1.2924,36.111
562,0.35916,26.982,2009.3,1.2817,38.759
563,0.37128,28.287,2144.5,1.2817,40.302
564,0.37809,29.111,2176.7,1.287,41.167
565,0.38015,29.376,2047.9,1.2857,41.425
566,0.37797,29.096,1713.0,1.2642,41.153
567,0.37473,28.693,1397.5,1.2299,40.74
568,0.29317,28.053,978.88,1.1656,30.144
569,0.2124,27.086,644.0,1.0449,18.97
570,0.14791,25.374,347.76,0.97015,9.1468
571,0.10026,23.542,70.84,0.97543,0.10565
572,0.10005,22.59,0.0,1.0579,-2.138
573,0.10005,21.857,0.0,1.0898,-2.0705
574,0.10005,21.21,0.0,1.074,-2.0125
575,0.10005,20.81,0.0,1.066,-1.9776
576,0.10005,20.366,0.0,1.0284,-1.9395
577,0.10005,19.851,0.0,0.96129,-1.8962
578,0.10005,19.199,0.0,0.89108,-1.8428
579,0.10005,18.462,0.0,0.84979,-1.7842
580,0.10005,17.955,0.0,0.85581,-1.745
581,0.1211,19.112,199.64,0.99626,4.5373
582,0.19793,20.903,586.04,1.04,16.862
583,0.29881,23.468,1017.5,1.0579,30.896
584,0.34859,25.943,1423.2,1.1115,37.402
585,0.3671,28.002,1758.1,1.1479,39.77
586,0.38099,29.492,2015.7,1.1773,41.535
587,0.38758,30.453,2151.0,1.2131,42.367
588,0.39075,30.984,2183.2,1.2383,42.762
589,0.3913,31.086,2105.9,1.2547,42.833
590,0.3895,30.77,1912.7,1.2575,42.609
591,0.3854,30.112,1622.9,1.2493,42.088
592,0.36301,29.158,1249.4,1.2046,39.248
593,0.25534,28.184,824.32,1.1177,25.018
594,0.15969,26.484,405.72,1.0317,11.043
595,0.10007,24.377,70.84,0.98416,0.035775
596,0.10005,23.41,0.0,1.0367,-2.2163
597,0.10005,22.816,0.0,1.0692,-2.1594
598,0.10005,22.082,0.0,1.0579,-2.091
599,0.10005,21.343,0.0,1.0267,-2.0243
600,0.10005,20.62,0.0,0.99109,-1.9612
601,0.10005,20.006,0.0,0.94875,-1.9092
602,0.10005,19.378,0.0,0.89108,-1.8573
603,0.10005,18.722,0.0,0.83762,-1.8047
604,0.10005,18.052,0.0,0.77832,-1.7524
605,0.11988,19.627,193.2,0.91757,4.3124
606,0.18975,21.579,547.4,0.95414,15.65
607,0.25927,24.072,850.08,0.95593,25.558
608,0.33997,26.336,1172.1,1.1177,36.29
609,0.36524,27.835,1455.4,1.1299,39.534
610,0.37813,29.633,1867.6,1.0099,41.171
611,0.38428,30.5,2002.8,0.95951,41.947
612,0.38842,30.745,2015.7,1.0133,42.471
613,0.39043,30.936,2041.5,1.02,42.724
614,0.38482,30.424,1751.7,0.99454,42.016
615,0.37869,29.737,1487.6,0.99797,41.242
616,0.33102,28.721,1127.0,0.99454,35.13
617,0.23662,27.64,747.04,0.91196,22.416
618,0.13753,25.717,296.24,0.78052,7.4263
619,0.1004,22.974,70.84,0.71171,0.15155
620,0.10005,21.926,0.0,0.76278,-2.0767
621,0.10005,21.372,0.0,0.8064,-2.0269
622,0.10005,20.605,0.0,0.80852,-1.9599
623,0.10005,19.693,0.0,0.77391,-1.8831
624,0.10005,18.909,0.0,0.73303,-1.8195
625,0.10005,18.18,0.0,0.69468,-1.7623
626,0.10005,17.602,0.0,0.66703,-1.7182
627,0.10005,17.279,0.0,0.64618,-1.6941
628,0.10005,16.632,0.0,0.61913,-1.6467
629,0.11902,18.406,186.76,0.80852,4.1539
630,0.19087,20.434,553.84,0.8697,15.817
631,0.2801,23.286,940.24,0.82528,28.391
632,0.34383,25.948,1358.8,0.90063,36.789
633,0.35763,27.525,1706.6,0.93604,38.562
634,0.36467,28.225,1809.6,0.97367,39.461
635,0.37081,28.838,1970.6,1.0014,40.242
636,0.37416,29.161,2073.7,1.0183,40.668
637,0.37311,29.021,2022.2,1.025,40.535
638,0.36939,28.631,1880.5,1.015,40.062
639,0.36156,27.829,1584.2,0.98242,39.064
640,0.33055,26.622,1133.4,0.94694,35.068
641,0.21941,25.464,676.2,0.86773,19.977
642,0.14429,23.802,328.44,0.75147,8.5537
643,0.10005,20.785,57.96,0.66446,-0.10026
644,0.10005,19.405,0.0,0.69221,-1.8595
645,0.10005,18.878,0.0,0.69468,-1.8171
646,0.10005,18.383,0.0,0.68973,-1.778
647,0.10005,17.795,0.0,0.65407,-1.7328
648,0.10005,17.204,0.0,0.59373,-1.6885
649,0.10005,16.767,0.0,0.58209,-1.6565
650,0.10005,16.31,0.0,0.57914,-1.6236
651,0.10005,15.805,0.0,0.5732,-1.5881
652,0.10005,15.225,0.0,0.56418,-1.5482
653,0.11713,16.995,173.88,0.57618,3.7979
654,0.18785,19.299,540.96,0.79786,15.365
655,0.28363,22.036,959.56,0.76948,28.866
656,0.33794,25.029,1358.8,0.94694,36.027
657,0.35336,26.689,1693.7,1.035,38.014
658,0.36439,27.89,1977.1,1.0708,39.426
659,0.37176,28.681,2138.1,1.0882,40.364
660,0.37522,29.03,2163.8,1.1007,40.801
661,0.3751,28.987,2067.2,1.1115,40.786
662,0.37042,28.455,1803.2,1.1162,40.193
663,0.3652,27.875,1584.2,1.1115,39.528
664,0.35651,26.921,1255.8,1.0898,38.42
665,0.24805,25.783,798.56,1.0317,24.011
666,0.15994,24.112,405.72,0.8697,11.081
667,0.10076,21.517,70.84,0.75147,0.26312
668,0.10005,20.255,0.0,0.7717,-1.9301
669,0.10005,19.753,0.0,0.79356,-1.8881
670,0.10005,19.111,0.0,0.78489,-1.8357
671,0.10005,18.456,0.0,0.7717,-1.7837
672,0.10005,17.81,0.0,0.74919,-1.734
673,0.10005,17.141,0.0,0.71171,-1.6838
674,0.10005,16.504,0.0,0.68225,-1.6375
675,0.10005,15.876,0.0,0.64618,-1.593
676,0.10005,15.32,0.0,0.60797,-1.5547
677,0.12142,17.33,199.64,0.72363,4.5964
678,0.20031,19.622,598.92,0.79786,17.212
679,0.29969,22.764,1024.0,0.74,31.012
680,0.34163,25.88,1423.2,0.84778,36.505
681,0.35618,27.619,1751.7,0.8697,38.376
682,0.36811,28.849,2022.2,0.9157,39.899
683,0.37543,29.44,2125.2,0.97893,40.829
684,0.37869,29.633,2099.4,1.0284,41.242
685,0.37967,29.683,2047.9,1.0465,41.367
686,0.37631,29.332,1861.2,1.04,40.942
687,0.36844,28.528,1507.0,1.0133,39.941
688,0.33651,27.652,1152.8,0.97367,35.842
689,0.25004,26.737,805.0,0.88723,24.286
690,0.15452,25.007,379.96,0.76948,10.22
691,0.10061,22.094,70.84,0.7165,0.21998
692,0.10005,20.845,0.0,0.78271,-1.9806
693,0.10005,20.42,0.0,0.82735,-1.9441
694,0.10005,19.901,0.0,0.82941,-1.9003
695,0.10005,19.369,0.0,0.81484,-1.8565
696,0.10005,18.926,0.0,0.79786,-1.8209
697,0.10005,18.48,0.0,0.76725,-1.7856
698,0.10005,18.106,0.0,0.74,-1.7566
699,0.10005,17.847,0.0,0.72363,-1.7367
700,0.10005,17.939,0.0,0.75375,-1.7438
701,0.10554,19.313,103.04,0.92869,1.446
702,0.15097,20.841,360.64,0.97718,9.6467
703,0.21285,23.208,650.44,0.8853,19.035
704,0.2946,25.791,991.76,0.9157,30.336
705,0.36182,28.007,1577.8,0.9415,39.098
706,0.36951,28.944,1751.7,0.93237,40.078
707,0.37157,29.283,1783.9,0.9082,40.339
708,0.37146,29.439,1693.7,0.87166,40.325
709,0.36124,29.084,1242.9,0.87166,39.024
710,0.32488,29.18,1101.2,0.88916,34.329
711,0.12082,28.086,212.52,0.87948,4.4855
712,0.10758,27.827,135.24,0.8064,1.8926
713,0.12817,27.82,251.16,0.71889,5.8081
714,0.1083,26.056,135.24,0.5488,2.0404
715,0.10005,24.564,51.52,0.54233,-0.62107
716,0.10005,23.69,0.0,0.54567,-2.2437
717,0.10005,23.07,0.0,0.5488,-2.1835
718,0.10005,22.363,0.0,0.55808,-2.1169
719,0.10005,21.481,0.0,0.57618,-2.0366
720,0.10005,20.841,0.0,0.70689,-1.9803
721,0.10005,20.395,0.0,0.99454,-1.942
722,0.10005,19.1,0.0,1.1553,-1.8348
723,0.10005,17.586,0.0,1.2438,-1.717
724,0.10005,16.228,0.0,1.2534,-1.6178
725,0.10281,16.137,77.28,1.3134,0.80847
726,0.13173,16.287,257.6,1.3819,6.4341
727,0.15392,16.057,515.2,1.3494,10.122
728,0.17406,17.151,933.8,1.2804,13.278
729,0.2284,19.012,1532.7,1.1831,21.257
730,0.29109,20.902,1584.2,1.2534,29.868
731,0.30884,22.414,1803.2,1.2844,32.224
732,0.30241,21.865,1564.9,1.2341,31.373
733,0.30023,21.68,1597.1,1.2159,31.085
734,0.29374,21.127,1268.7,1.1817,30.221
735,0.27781,20.598,940.24,1.1434,28.081
736,0.17444,19.719,476.56,1.1069,13.338
737,0.16908,19.113,450.8,1.0803,12.509
738,0.11404,16.79,154.56,0.81484,3.1991
739,0.10015,15.038,51.52,0.74231,0.065581
740,0.10005,13.871,0.0,0.64086,-1.4591
741,0.10005,13.56,0.0,0.80852,-1.4393
742,0.10005,12.551,0.0,0.8697,-1.377
743,0.10005,11.786,0.0,0.86575,-1.3316
744,0.10005,11.069,0.0,0.83147,-1.2904
745,0.10005,10.549,0.0,0.81484,-1.2614
746,0.10005,10.262,0.0,0.84576,-1.2456
747,0.10005,10.124,0.0,0.88916,-1.2381
748,0.10005,10.054,0.0,0.93054,-1.2343
749,0.10462,11.058,83.72,1.0514,1.2372
750,0.11904,12.257,315.56,1.0851,4.155
751,0.12644,13.507,521.64,1.1524,5.5018
752,0.13365,14.389,650.44,1.1889,6.761
753,0.15104,15.867,966.0,1.2299,9.6569
754,0.20917,18.466,1410.4,1.2976,18.502
755,0.2837,20.269,1500.5,1.2937,28.876
756,0.30514,22.098,1532.7,1.2669,31.736
757,0.32169,23.518,1474.8,1.2313,33.912
758,0.33464,24.658,1436.1,1.1946,35.599
759,0.34358,25.473,1487.6,1.173,36.756
760,0.33984,25.129,1178.5,1.1671,36.273
761,0.20158,24.156,598.92,1.1524,17.398
762,0.13565,22.909,283.36,1.1131,7.1061
763,0.10005,21.374,51.52,1.0334,-0.35339
764,0.10005,20.711,0.0,1.0284,-1.969
765,0.10005,20.479,0.0,1.1038,-1.9492
766,0.10005,20.091,0.0,1.1389,-1.9163
767,0.10005,19.918,0.0,1.1359,-1.9018
768,0.10005,19.983,0.0,1.096,-1.9072
769,0.10005,20.127,0.0,1.0167,-1.9192
770,0.10005,20.161,0.0,0.93604,-1.9221
771,0.10005,19.672,0.0,0.78924,-1.8814
772,0.10005,19.479,0.0,0.77612,-1.8656
773,0.10005,19.939,57.96,0.65669,-0.039256
774,0.14714,21.109,341.32,0.58794,9.0233
775,0.22144,22.891,689.08,0.5488,20.268
776,0.32517,25.447,1320.2,0.57618,34.367
777,0.33411,27.222,1680.8,0.54233,35.53
778,0.34761,29.233,1944.9,0.54233,37.277
779,0.36508,30.368,2067.2,0.63818,39.513
780,0.3761,30.799,2131.6,0.74,40.915
781,0.37545,30.412,1886.9,0.78271,40.831
782,0.36815,29.568,1468.3,0.77832,39.904
783,0.36241,29.373,1320.2,0.70689,39.172
784,0.28075,28.572,927.36,0.58502,28.478
785,0.21854,27.924,669.76,0.54233,19.852
786,0.14902,26.439,354.2,0.54233,9.328
787,0.10011,24.223,70.84,0.54233,0.048841
788,0.10005,22.773,0.0,0.54233,-2.1552
789,0.10005,21.86,0.0,0.54253,-2.0708
790,0.10005,20.872,0.0,0.57021,-1.983
791,0.10005,19.788,0.0,0.58794,-1.8909
792,0.10005,18.923,0.0,0.59661,-1.8206
793,0.10005,18.435,0.0,0.60232,-1.7821
794,0.10005,17.943,0.0,0.60515,-1.7441
795,0.10005,16.926,0.0,0.61358,-1.6681
796,0.10005,16.112,0.0,0.65407,-1.6096
797,0.11912,17.94,186.76,0.8064,4.1706
798,0.19637,20.305,579.6,1.0416,16.631
799,0.29504,22.755,1004.6,1.0234,30.393
800,0.34334,25.452,1416.8,1.0676,36.728
801,0.35607,26.941,1771.0,1.0611,38.361
802,0.36279,27.834,2028.6,1.0267,39.223
803,0.36983,28.603,2163.8,1.04,40.118
804,0.37579,29.133,2208.9,1.0866,40.874
805,0.37767,29.208,2112.3,1.1359,41.113
806,0.37494,28.82,1893.4,1.1715,40.766
807,0.36481,27.65,1429.7,1.1889,39.479
808,0.31718,26.146,1081.9,1.0929,33.322
809,0.25034,24.355,811.44,0.98936,24.328
810,0.15084,22.731,360.64,0.93237,9.6264
811,0.10187,20.084,77.28,0.78707,0.57186
812,0.10005,18.479,0.0,0.78924,-1.7855
813,0.10005,17.673,0.0,0.83147,-1.7236
814,0.10005,16.8,0.0,0.8598,-1.6589
815,0.10005,15.701,0.0,0.83147,-1.5808
816,0.10005,14.516,0.0,0.78271,-1.5009
817,0.10005,13.417,0.0,0.74,-1.4303
818,0.10005,12.456,0.0,0.71411,-1.3713
819,0.10005,11.701,0.0,0.7093,-1.3267
820,0.10005,11.003,0.0,0.7093,-1.2867
821,0.1199,12.459,186.76,0.80427,4.3162
822,0.13621,14.659,592.48,0.9082,7.1997
823,0.19602,18.04,1043.3,0.81903,16.578
824,0.29364,21.118,1474.8,0.89873,30.207
825,0.31613,23.038,1829.0,0.92129,33.183
826,0.332,24.422,2093.0,0.93786,35.256
827,0.34022,25.423,2234.7,0.91757,36.322
828,0.34432,26.125,2279.8,0.87166,36.852
829,0.34494,26.381,2202.5,0.83147,36.932
830,0.3421,26.144,2015.7,0.80427,36.566
831,0.33585,25.377,1713.0,0.7914,35.756
832,0.32488,23.966,1275.1,0.7717,34.329
833,0.25676,22.544,843.64,0.69468,25.214
834,0.1666,20.873,437.92,0.57021,12.125
835,0.10328,17.688,83.72,0.56113,0.92541
836,0.10005,15.727,0.0,0.61358,-1.5827
837,0.10005,14.771,0.0,0.62189,-1.5177
838,0.10005,14.03,0.0,0.6355,-1.4692
839,0.10005,13.455,0.0,0.65669,-1.4327
840,0.10005,13.092,0.0,0.70203,-1.4101
841,0.10005,12.836,0.0,0.75147,-1.3943
842,0.10005,12.542,0.0,0.78271,-1.3765
843,0.10005,12.334,0.0,0.8064,-1.364
844,0.10005,12.735,0.0,0.84778,-1.3882
845,0.11554,13.886,161.0,0.94875,3.4957
846,0.152,15.934,540.96,1.0644,9.8127
847,0.22793,19.002,920.92,1.0611,21.191
848,0.31019,22.528,1262.2,1.1538,32.4
849,0.33356,24.562,1320.2,1.3003,35.46
850,0.35195,26.266,1590.7,1.3263,37.835
851,0.36039,27.107,1661.5,1.3745,38.915
852,0.36638,27.739,1822.5,1.4041,39.679
853,0.36092,27.161,1474.8,1.3857,38.983
854,0.36001,27.068,1300.9,1.3519,38.867
855,0.35291,27.639,1217.2,1.3632,37.959
856,0.26597,27.566,869.4,1.3366,26.474
857,0.16787,26.843,444.36,1.2615,12.324
858,0.12753,26.0,244.72,1.1817,5.6984
859,0.10005,25.12,51.52,1.1464,-0.67226
860,0.10005,24.894,0.0,1.1642,-2.3652
861,0.10005,24.876,0.0,1.1817,-2.3634
862,0.10005,24.742,0.0,1.173,-2.3495
863,0.10005,24.273,0.0,1.1162,-2.3017
864,0.10005,23.484,0.0,1.0416,-2.2234
865,0.10005,22.651,0.0,1.0065,-2.1437
866,0.10005,22.253,0.0,1.025,-2.1067
867,0.10005,22.196,0.0,1.0217,-2.1015
868,0.10005,22.182,0.0,0.99969,-2.1001
869,0.10122,22.544,77.28,1.0048,0.39599
870,0.13298,23.929,270.48,1.0595,6.648
871,0.18754,25.924,534.52,1.0787,15.32
872,0.21402,27.83,650.44,1.0819,19.205
873,0.29236,29.202,972.44,1.0383,30.036
874,0.12534,28.823,238.28,0.96662,5.3058
875,0.11118,29.331,161.0,0.92869,2.6341
876,0.3131,30.888,1049.7,0.95235,32.784
877,0.3944,31.704,1410.4,0.96129,43.222
878,0.3623,31.594,1236.5,0.87558,39.158
879,0.34869,31.55,1185.0,0.73069,37.415
880,0.30671,31.189,1024.0,0.67973,31.942
881,0.22814,30.547,708.4,0.6328,21.221
882,0.14175,29.039,322.0,0.5732,8.1341
883,0.10005,26.797,57.96,0.54233,-0.61844
884,0.10005,25.221,0.0,0.54233,-2.3994
885,0.10005,24.159,0.0,0.54233,-2.2902
886,0.10005,23.146,0.0,0.54253,-2.1908
887,0.10005,22.542,0.0,0.57618,-2.1335
888,0.10005,22.118,0.0,0.58794,-2.0943
889,0.10005,21.784,0.0,0.59661,-2.0638
890,0.10005,21.51,0.0,0.61636,-2.0392
891,0.10005,21.186,0.0,0.61913,-2.0105
892,0.10005,20.877,0.0,0.60515,-1.9834
893,0.10651,22.546,115.92,0.73303,1.6589
894,0.14547,24.346,334.88,0.78271,8.7506
895,0.17487,26.297,476.56,0.65929,13.401
896,0.11109,26.907,154.56,0.69221,2.6207
897,0.12445,27.977,231.84,0.76948,5.1459
898,0.17608,28.884,483.0,0.7717,13.588
899,0.27668,29.839,908.04,0.67468,27.929
900,0.27509,29.86,901.6,0.54233,27.714
901,0.24808,29.564,792.12,0.54233,24.015
902,0.28167,30.186,927.36,0.54233,28.603
903,0.36565,30.841,1255.8,0.60515,39.586
904,0.28483,30.07,940.24,0.69713,29.028
905,0.18903,29.13,540.96,0.65145,15.542
906,0.12697,27.767,244.72,0.62189,5.5943
907,0.10005,25.504,51.52,0.54233,-0.70837
908,0.10005,23.931,0.0,0.555,-2.2675
909,0.10005,22.812,0.0,0.59373,-2.1589
910,0.10005,21.705,0.0,0.65145,-2.0567
911,0.10005,20.752,0.0,0.69713,-1.9725
912,0.10005,20.003,0.0,0.72126,-1.9088
913,0.10005,19.457,0.0,0.74,-1.8638
914,0.10005,19.06,0.0,0.75375,-1.8316
915,0.10005,18.635,0.0,0.75147,-1.7978
916,0.10005,18.217,0.0,0.74691,-1.7651
917,0.11234,19.683,148.12,0.89682,2.868
918,0.18288,21.703,515.2,0.93604,14.619
919,0.26555,24.355,875.84,0.86575,26.419
920,0.35239,26.955,1236.5,0.91757,37.889
921,0.36819,28.813,1584.2,0.92685,39.91
922,0.37926,30.121,1893.4,0.91757,41.315
923,0.38524,31.055,2093.0,0.86378,42.07
924,0.38582,31.653,2144.5,0.77832,42.142
925,0.37706,31.327,1835.4,0.69221,41.037
926,0.37064,30.602,1532.7,0.68475,40.221
927,0.34677,29.59,1185.0,0.73769,37.168
928,0.2619,28.843,850.08,0.73769,25.919
929,0.1876,27.972,534.52,0.64086,15.329
930,0.12616,26.538,238.28,0.58502,5.453
931,0.10005,23.995,64.4,0.54233,-0.14457
932,0.10005,22.451,0.0,0.58794,-2.1251
933,0.10005,21.62,0.0,0.59661,-2.0491
934,0.10005,20.955,0.0,0.59947,-1.9902
935,0.10005,20.254,0.0,0.59373,-1.93
936,0.10005,19.33,0.0,0.59661,-1.8534
937,0.10005,18.577,0.0,0.61913,-1.7932
938,0.10005,18.012,0.0,0.66446,-1.7494
939,0.10005,17.68,0.0,0.71171,-1.7241
940,0.10005,17.446,0.0,0.73769,-1.7065
941,0.11051,18.792,135.24,0.86773,2.501
942,0.16658,20.658,437.92,0.98068,12.122
943,0.25119,23.217,817.88,0.93786,24.445
944,0.34578,26.105,1230.0,0.925,37.04
945,0.36591,28.169,1571.4,1.035,39.62
946,0.37758,29.383,1848.3,1.0692,41.102
947,0.38346,30.139,2022.2,1.0334,41.845
948,0.38308,30.326,1925.6,0.97015,41.796
949,0.38263,30.325,1822.5,0.95772,41.739
950,0.35467,29.194,1217.2,0.9859,38.185
951,0.27929,28.785,920.92,1.0267,28.281
952,0.19925,28.027,586.04,1.0284,17.055
953,0.161,27.06,412.16,0.9082,11.245
954,0.11824,25.602,193.2,0.7093,4.0062
955,0.10005,22.744,51.52,0.62463,-0.46317
956,0.10005,21.496,0.0,0.72599,-2.038
957,0.10005,20.702,0.0,0.83967,-1.9683
958,0.10005,19.562,0.0,0.893,-1.8724
959,0.10005,18.218,0.0,0.87948,-1.7652
960,0.10005,17.088,0.0,0.84576,-1.6799
961,0.10005,16.178,0.0,0.81063,-1.6143
962,0.10005,15.394,0.0,0.78924,-1.5597
963,0.10005,14.818,0.0,0.78271,-1.5208
964,0.10005,14.4,0.0,0.78707,-1.4932
965,0.11224,15.436,141.68,0.9157,2.8481
966,0.17799,17.385,495.88,1.0465,13.879
967,0.2641,19.834,927.36,1.0898,26.22
968,0.30816,22.355,1397.5,1.1238,32.133
969,0.33091,24.326,1713.0,1.1038,35.114
970,0.3471,25.889,1990.0,1.0498,37.212
971,0.35439,26.852,2118.8,1.0217,38.147
972,0.35497,26.902,1951.3,1.0284,38.221
973,0.35154,26.47,1635.8,1.035,37.781
974,0.35134,26.459,1603.6,1.03,37.755
975,0.34591,25.817,1339.5,1.0217,37.057
976,0.22798,24.592,714.84,0.98416,21.199
977,0.15467,23.602,379.96,0.89491,10.244
978,0.12043,22.12,199.64,0.71889,4.4118
979,0.10005,19.549,32.2,0.61913,-0.83798
980,0.10005,18.61,0.0,0.65929,-1.7959
981,0.10005,18.093,0.0,0.68973,-1.7556
982,0.10005,17.737,0.0,0.7093,-1.7285
983,0.10005,17.034,0.0,0.72363,-1.6759
984,0.10005,16.381,0.0,0.72835,-1.6287
985,0.10005,15.637,0.0,0.64618,-1.5764
986,0.10005,15.61,0.0,0.6355,-1.5746
987,0.10005,15.262,0.0,0.74691,-1.5508
988,0.10005,14.81,0.0,0.80427,-1.5203
989,0.10471,15.198,90.16,0.73536,1.2575
990,0.1485,16.882,347.76,0.76278,9.2442
991,0.22143,19.642,695.52,0.81063,20.265
992,0.30923,22.447,1152.8,0.80852,32.275
993,0.32769,24.042,1320.2,0.8598,34.696
994,0.34147,25.46,1603.6,0.95414,36.484
995,0.35384,26.912,1990.0,0.98068,38.076
996,0.36008,27.678,2125.2,0.97543,38.875
997,0.35984,27.73,1996.4,0.95235,38.844
998,0.35599,27.412,1829.0,0.91383,38.352
999,0.34799,26.567,1494.1,0.87753,37.325
1000,0.33923,25.61,1197.8,0.83762,36.194
1001,0.25194,24.5,817.88,0.75828,24.549
1002,0.15604,22.862,386.4,0.61913,10.462
1003,0.10037,20.294,64.4,0.54233,0.14292
1004,0.10005,19.095,0.0,0.54233,-1.8344
1005,0.10005,18.525,0.0,0.54233,-1.7891
1006,0.10005,17.969,0.0,0.54233,-1.7461
1007,0.10005,17.334,0.0,0.54233,-1.6981
1008,0.10005,16.592,0.0,0.5732,-1.6439
1009,0.10005,15.776,0.0,0.59084,-1.5861
1010,0.10005,14.97,0.0,0.59373,-1.531
1011,0.10005,14.275,0.0,0.59661,-1.4851
1012,0.10005,13.699,0.0,0.60232,-1.4481
1013,0.11328,15.246,148.12,0.62463,3.0549
1014,0.18751,18.047,540.96,0.85781,15.315
1015,0.28704,20.781,978.88,0.80852,29.324
1016,0.32926,24.266,1397.5,0.83967,34.899
1017,0.34501,26.307,1745.2,0.84979,36.941
1018,0.35613,27.676,2002.8,0.85581,38.369
1019,0.3595,28.07,1944.9,0.8598,38.8
1020,0.36198,28.306,1906.2,0.87362,39.118
1021,0.36684,28.807,2060.8,0.89108,39.738
1022,0.36428,28.461,1912.7,0.90063,39.41
1023,0.35694,27.579,1616.4,0.90063,38.473
1024,0.34611,26.305,1255.8,0.88336,37.082
1025,0.25523,24.954,830.76,0.82112,25.003
1026,0.15867,23.026,399.28,0.67468,10.88
1027,0.10056,19.431,64.4,0.57914,0.20237
1028,0.10005,17.956,0.0,0.60515,-1.7451
1029,0.10005,17.668,0.0,0.59373,-1.7232
1030,0.10005,17.043,0.0,0.54233,-1.6767
1031,0.10005,16.483,0.0,0.54233,-1.636
1032,0.10005,15.804,0.0,0.555,-1.588
1033,0.10005,15.187,0.0,0.60232,-1.5456
1034,0.10005,14.24,0.0,0.61913,-1.4828
1035,0.10005,13.382,0.0,0.62189,-1.4281
1036,0.10005,12.706,0.0,0.61358,-1.3864
1037,0.10951,14.237,122.36,0.56418,2.295
1038,0.1768,17.919,489.44,0.72599,13.695
1039,0.27197,20.806,914.48,0.68973,27.291
1040,0.32792,24.367,1384.6,0.77612,34.724
1041,0.34343,26.479,1738.8,0.77391,36.738
1042,0.3536,27.944,1990.0,0.74919,38.044
1043,0.35899,28.827,2054.4,0.72126,38.735
1044,0.36144,29.574,2099.4,0.66959,39.048
1045,0.35976,29.915,2035.0,0.61636,38.834
1046,0.35518,29.686,1848.3,0.58502,38.247
1047,0.35108,28.771,1545.6,0.61358,37.722
1048,0.34457,27.596,1204.3,0.64086,36.885
1049,0.24387,26.641,779.24,0.62737,23.43
1050,0.14799,24.81,347.76,0.59084,9.1624
1051,0.10005,21.699,57.96,0.61913,-0.16925
1052,0.10005,20.339,0.0,0.77391,-1.9371
1053,0.10005,20.048,0.0,0.91008,-1.9127
1054,0.10005,19.639,0.0,0.90063,-1.8787
1055,0.10005,19.172,0.0,0.83353,-1.8406
1056,0.10005,18.646,0.0,0.76053,-1.7986
1057,0.10005,18.185,0.0,0.69468,-1.7627
1058,0.10005,17.784,0.0,0.64882,-1.732
1059,0.10005,17.393,0.0,0.61913,-1.7026
1060,0.10005,17.026,0.0,0.61078,-1.6754
1061,0.10498,17.923,96.6,0.66703,1.3198
1062,0.16653,19.935,437.92,0.82941,12.114
1063,0.24933,22.629,811.44,0.8598,24.188
1064,0.33868,25.024,1191.4,1.066,36.124
1065,0.35333,26.475,1616.4,1.1162,38.009
1066,0.3608,27.322,1816.1,1.1299,38.966
1067,0.36546,27.845,1880.5,1.1359,39.562
1068,0.36829,28.137,1854.7,1.1479,39.922
1069,0.36681,27.936,1668.0,1.1627,39.734
1070,0.35906,27.051,1410.4,1.1598,38.743
1071,0.31383,25.969,1069.0,1.1299,32.879
1072,0.23422,25.258,740.6,1.1115,22.078
1073,0.16531,24.223,431.48,1.0234,11.924
1074,0.11056,22.438,141.68,0.8417,2.5069
1075,0.10005,19.432,32.2,0.73303,-0.82929
1076,0.10005,18.269,0.0,0.75602,-1.7692
1077,0.10005,17.837,0.0,0.7717,-1.736
1078,0.10005,17.424,0.0,0.76725,-1.7049
1079,0.10005,16.94,0.0,0.74691,-1.6691
1080,0.10005,16.457,0.0,0.72835,-1.6341
1081,0.10005,16.115,0.0,0.73769,-1.6098
1082,0.10005,15.913,0.0,0.75828,-1.5956
1083,0.10005,15.914,0.0,0.79356,-1.5957
1084,0.10005,16.523,0.0,0.90253,-1.6388
1085,0.10182,16.983,70.84,0.95772,0.55945
1086,0.127,17.715,231.84,0.98416,5.5995
1087,0.19607,19.322,579.6,1.0133,16.587
1088,0.2759,21.892,927.36,1.1007,27.823
1089,0.31236,24.485,1069.0,1.2174,32.687
1090,0.33198,26.447,1139.9,1.2396,35.255
1091,0.36685,27.805,1346.0,1.2258,39.74
1092,0.37585,28.829,1764.6,1.223,40.882
1093,0.37493,28.717,1919.1,1.241,40.765
1094,0.36957,28.093,1577.8,1.2696,40.085
1095,0.26587,27.373,869.4,1.252,26.46
1096,0.20943,27.071,631.12,1.1932,18.542
1097,0.16789,26.605,444.36,1.1054,12.327
1098,0.1149,25.521,173.88,0.97543,3.3685
1099,0.10005,23.895,38.64,0.88916,-0.98682
1100,0.10005,23.265,0.0,0.93969,-2.2022
