,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
18407,0.10005,16.397,0.0,0.61358,-1.6299
18408,0.10005,16.059,0.0,0.67973,-1.6059
18409,0.10005,15.951,0.0,0.7717,-1.5983
18410,0.10005,15.688,0.0,0.83353,-1.58
18411,0.10005,15.39,0.0,0.90253,-1.5595
18412,0.10005,15.385,12.88,0.99454,-1.1576
18413,0.11599,17.485,167.44,1.1773,3.5776
18414,0.18119,19.838,508.76,1.1715,14.364
18415,0.30315,23.127,1036.8,1.1903,31.472
18416,0.34455,25.562,1449.0,1.1715,36.88
18417,0.36079,27.485,1790.3,1.066,38.965
18418,0.37116,29.091,2067.2,0.94332,40.288
18419,0.36958,29.287,2015.7,0.85781,40.086
18420,0.36632,29.2,2131.6,0.80214,39.672
18421,0.34479,26.669,1468.3,0.7717,36.913
18422,0.32848,25.057,1159.2,0.67468,34.798
18423,0.24694,23.665,798.56,0.54233,23.857
18424,0.16133,22.942,412.16,0.54233,11.299
18425,0.13686,22.974,289.8,0.54233,7.3141
18426,0.10669,21.923,115.92,0.55191,1.7003
18427,0.10005,19.672,19.32,0.72363,-1.2608
18428,0.10005,19.002,0.0,0.84373,-1.827
18429,0.10005,18.427,0.0,0.83762,-1.7815
18430,0.10005,17.799,0.0,0.75828,-1.7331
18431,0.10005,17.186,0.0,0.66959,-1.6872
18432,0.10005,16.735,0.0,0.61913,-1.6542
18433,0.10005,16.533,0.0,0.59084,-1.6396
18434,0.10005,16.067,0.0,0.54233,-1.6065
18435,0.10005,15.21,0.0,0.54233,-1.5473
18436,0.10005,14.766,0.0,0.54233,-1.5174
18437,0.11502,17.067,161.0,0.87753,3.3907
18438,0.17839,19.224,495.88,0.95593,13.938
18439,0.29931,22.384,1024.0,0.99454,30.962
18440,0.33789,25.128,1449.0,0.9157,36.021
18441,0.34976,27.436,1796.8,0.75147,37.553
18442,0.35202,29.209,2009.3,0.58794,37.843
18443,0.36426,30.12,2131.6,0.65145,39.409
18444,0.37198,29.866,1964.2,0.80427,40.392
18445,0.37158,29.318,1783.9,0.90063,40.34
18446,0.35303,27.744,1217.2,0.90063,37.974
18447,0.27799,26.711,920.92,0.88336,28.105
18448,0.19903,25.998,586.04,0.97543,17.024
18449,0.16935,25.411,450.8,1.0835,12.553
18450,0.12697,23.759,238.28,0.99969,5.5977
18451,0.10005,20.332,19.32,0.79572,-1.3131
18452,0.10005,19.022,0.0,0.80001,-1.8285
18453,0.10005,17.963,0.0,0.71411,-1.7456
18454,0.10005,17.094,0.0,0.61078,-1.6804
18455,0.10005,16.4,0.0,0.5488,-1.63
18456,0.10005,16.116,0.0,0.54567,-1.6099
18457,0.10005,15.912,0.0,0.54233,-1.5955
18458,0.10005,15.539,0.0,0.54233,-1.5697
18459,0.10005,14.67,0.0,0.54233,-1.511
18460,0.10005,14.076,0.0,0.59661,-1.4722
18461,0.11943,16.045,186.76,0.79786,4.2311
18462,0.20416,18.746,618.24,0.78271,17.774
18463,0.30887,22.63,1062.6,0.84778,32.228
18464,0.34144,25.739,1500.5,0.87558,36.481
18465,0.35674,27.944,1816.1,0.81694,38.448
18466,0.36717,29.678,2073.7,0.74461,39.78
18467,0.36824,30.325,2009.3,0.68225,39.916
18468,0.37073,31.068,2105.9,0.64086,40.232
18469,0.36602,30.431,1783.9,0.64352,39.633
18470,0.36831,29.645,1468.3,0.76948,39.925
18471,0.323,28.915,1094.8,0.8853,34.084
18472,0.23989,28.235,759.92,0.94694,22.874
18473,0.18904,27.319,540.96,0.93604,15.543
18474,0.12543,25.027,231.84,0.7165,5.3228
18475,0.10005,21.462,19.32,0.61913,-1.4067
18476,0.10005,19.817,0.0,0.54233,-1.8933
18477,0.10005,18.839,0.0,0.54233,-1.814
18478,0.10005,18.217,0.0,0.61078,-1.7652
18479,0.10005,17.217,0.0,0.70689,-1.6894
18480,0.10005,16.607,0.0,0.76053,-1.6449
18481,0.10005,16.297,0.0,0.81694,-1.6227
18482,0.10005,16.103,0.0,0.87166,-1.609
18483,0.10005,15.919,0.0,0.93054,-1.5961
18484,0.10005,15.834,0.0,0.99454,-1.5901
18485,0.1258,18.119,225.4,1.1299,5.3859
18486,0.21068,21.109,644.0,1.1464,18.722
18487,0.31732,24.709,1088.4,1.1054,33.342
18488,0.35743,27.069,1474.8,1.074,38.536
18489,0.36941,28.69,1790.3,0.99797,40.065
18490,0.37762,29.9,1996.4,0.925,41.105
18491,0.38139,30.778,2131.6,0.83558,41.585
18492,0.37265,30.61,1906.2,0.71171,40.476
18493,0.35574,30.153,1713.0,0.55808,38.32
18494,0.34787,29.267,1416.8,0.54233,37.307
18495,0.28551,28.535,946.68,0.69468,29.119
18496,0.16063,29.001,412.16,0.85581,11.191
18497,0.13051,28.197,264.04,0.92315,6.2196
18498,0.10278,25.46,96.6,0.75602,0.79931
18499,0.10005,22.125,19.32,0.73069,-1.4638
18500,0.10005,20.87,0.0,0.78052,-1.9828
18501,0.10005,19.917,0.0,0.83762,-1.9017
18502,0.10005,18.613,0.0,0.80427,-1.7961
18503,0.10005,17.164,0.0,0.71171,-1.6855
18504,0.10005,15.926,0.0,0.61358,-1.5966
18505,0.10005,14.727,0.0,0.54233,-1.5148
18506,0.10005,13.898,0.0,0.54233,-1.4607
18507,0.10005,13.348,0.0,0.54233,-1.426
18508,0.10005,12.955,0.0,0.54233,-1.4016
18509,0.12503,15.301,218.96,0.64352,5.2499
18510,0.20079,18.215,644.0,0.54233,17.284
18511,0.30385,21.988,1081.9,0.65669,31.564
18512,0.33547,25.112,1436.1,0.83762,35.707
18513,0.35436,27.296,1674.4,0.893,38.143
18514,0.36979,29.029,1880.5,0.91943,40.113
18515,0.37902,30.053,1970.6,0.92685,41.284
18516,0.38194,30.354,1886.9,0.93237,41.651
18517,0.38175,30.349,1771.0,0.92869,41.627
18518,0.37738,29.89,1584.2,0.92129,41.075
18519,0.37267,29.187,1371.7,0.96307,40.479
18520,0.28385,28.44,940.24,1.04,28.896
18521,0.20952,27.576,631.12,1.1207,18.554
18522,0.12873,26.091,251.16,1.1374,5.9081
18523,0.10005,23.138,19.32,1.0482,-1.5545
18524,0.10005,21.615,0.0,1.053,-2.0486
18525,0.10005,20.415,0.0,0.94875,-1.9437
18526,0.10005,19.539,0.0,0.86773,-1.8704
18527,0.10005,18.802,0.0,0.79356,-1.811
18528,0.10005,17.76,0.0,0.66959,-1.7301
18529,0.10005,16.654,0.0,0.555,-1.6483
18530,0.10005,15.931,0.0,0.54233,-1.5969
18531,0.10005,15.168,0.0,0.54233,-1.5444
18532,0.10005,14.543,0.0,0.54233,-1.5027
18533,0.126,16.601,225.4,0.54233,5.4232
18534,0.21155,19.735,650.44,0.59084,18.848
18535,0.30852,23.199,1094.8,0.54233,32.181
18536,0.33621,26.382,1513.4,0.64618,35.803
18537,0.36215,28.835,1854.7,0.77832,39.14
18538,0.37917,30.57,2112.3,0.82735,41.303
18539,0.39272,31.607,2221.8,0.91757,43.012
18540,0.39654,32.215,2215.4,1.035,43.493
18541,0.39699,32.335,2086.6,1.1583,43.55
18542,0.39547,31.948,1841.8,1.252,43.358
18543,0.39144,31.112,1507.0,1.2831,42.851
18544,0.33083,30.318,1120.6,1.3016,35.105
18545,0.21728,29.524,663.32,1.3121,19.675
18546,0.1258,27.607,238.28,1.186,5.3874
18547,0.10005,24.595,19.32,1.0217,-1.6927
18548,0.10005,22.874,0.0,1.0819,-2.1648
18549,0.10005,21.69,0.0,1.2547,-2.0553
18550,0.10005,20.61,0.0,1.3016,-1.9604
18551,0.10005,19.768,0.0,1.3042,-1.8893
18552,0.10005,19.628,0.0,1.252,-1.8777
18553,0.10005,19.494,0.0,1.0579,-1.8667
18554,0.10005,18.843,0.0,0.85181,-1.8143
18555,0.10005,18.198,0.0,0.76725,-1.7637
18556,0.10005,18.048,0.0,0.81903,-1.7522
18557,0.11236,19.551,148.12,0.92129,2.8745
18558,0.16266,21.73,418.6,0.893,11.509
18559,0.24134,24.424,772.8,0.8853,23.077
18560,0.33145,25.948,1139.9,0.88916,35.185
18561,0.35576,27.209,1410.4,0.96129,38.322
18562,0.36562,28.367,1783.9,0.96484,39.582
18563,0.36688,28.56,2035.0,0.95235,39.743
18564,0.36406,28.418,2105.9,0.90442,39.382
18565,0.35285,28.109,1925.6,0.71171,37.949
18566,0.32334,25.569,1165.6,0.54233,34.128
18567,0.15866,23.251,399.28,0.88143,10.878
18568,0.11479,22.43,167.44,0.93604,3.3475
18569,0.14206,21.733,315.56,0.72363,8.1825
18570,0.10005,20.276,32.2,0.91757,-0.89337
18571,0.10005,18.927,12.88,0.96838,-1.4094
18572,0.10005,17.835,0.0,0.80001,-1.7359
18573,0.10005,16.725,0.0,0.54233,-1.6534
18574,0.10005,16.198,0.0,0.54233,-1.6157
18575,0.10005,15.993,0.0,0.54233,-1.6012
18576,0.10005,15.563,0.0,0.54233,-1.5714
18577,0.10005,15.046,0.0,0.5488,-1.5362
18578,0.10005,14.673,0.0,0.57021,-1.5112
18579,0.10005,14.478,0.0,0.59661,-1.4984
18580,0.10005,14.306,0.0,0.62189,-1.4871
18581,0.11203,16.514,141.68,0.73536,2.8064
18582,0.16518,19.446,431.48,0.79356,11.902
18583,0.25562,23.087,837.2,0.72126,25.056
18584,0.32545,25.897,1262.2,0.54233,34.404
18585,0.34216,28.43,1668.0,0.54233,36.574
18586,0.36293,30.03,2009.3,0.64352,39.239
18587,0.37493,30.658,2189.6,0.74,40.767
18588,0.37115,30.148,2099.4,0.74691,40.286
18589,0.35343,28.747,1732.4,0.64618,38.023
18590,0.33315,27.08,1326.6,0.54233,35.407
18591,0.25062,24.861,811.44,0.54233,24.366
18592,0.13566,22.805,283.36,0.555,7.1094
18593,0.10989,21.216,135.24,0.57914,2.3708
18594,0.10005,19.747,32.2,0.54233,-0.8529
18595,0.10005,18.644,12.88,0.56113,-1.3877
18596,0.10005,17.722,0.0,0.66188,-1.7273
18597,0.10005,16.941,0.0,0.54233,-1.6692
18598,0.10005,16.964,0.0,0.78489,-1.6708
18599,0.10005,16.828,0.0,0.89108,-1.6609
18600,0.10005,16.505,0.0,0.78271,-1.6376
18601,0.10005,15.835,0.0,0.65407,-1.5902
18602,0.10005,15.405,0.0,0.68225,-1.5605
18603,0.10005,15.019,0.0,0.78052,-1.5343
18604,0.10005,14.813,0.0,0.89108,-1.5205
18605,0.12265,16.484,206.08,1.0676,4.8221
18606,0.20573,19.22,624.68,1.1464,18.004
18607,0.30514,22.098,1081.9,1.1494,31.735
18608,0.32995,24.242,1358.8,1.0913,34.992
18609,0.3431,25.428,1436.1,1.0482,36.694
18610,0.35137,26.493,1610.0,1.02,37.761
18611,0.35242,26.643,1423.2,1.0116,37.893
18612,0.35289,26.647,1320.2,1.03,37.954
18613,0.35438,26.69,1610.0,1.0803,38.145
18614,0.34584,25.683,1474.8,1.096,37.048
18615,0.33483,24.677,1249.4,1.096,35.626
18616,0.26034,23.383,856.52,1.0866,25.705
18617,0.16665,21.931,437.92,1.0547,12.133
18618,0.1101,20.364,135.24,0.91943,2.419
18619,0.10005,18.715,12.88,0.81903,-1.3931
18620,0.10005,17.849,0.0,0.83147,-1.7369
18621,0.10005,17.21,0.0,0.78052,-1.6889
18622,0.10005,16.971,0.0,0.72126,-1.6713
18623,0.10005,16.64,0.0,0.63818,-1.6473
18624,0.10005,16.175,0.0,0.555,-1.6141
18625,0.10005,15.791,0.0,0.54233,-1.5871
18626,0.10005,15.49,0.0,0.54233,-1.5663
18627,0.10005,15.235,0.0,0.54233,-1.5489
18628,0.10005,15.01,0.0,0.54233,-1.5337
18629,0.10816,16.212,115.92,0.54233,2.0133
18630,0.15225,17.802,367.08,0.64086,9.8535
18631,0.21731,20.0,676.2,0.78707,19.679
18632,0.26838,21.939,895.16,0.92685,26.802
18633,0.31848,23.241,1204.3,1.0416,33.492
18634,0.32595,23.89,1371.7,1.1192,34.47
18635,0.337,24.871,1719.5,1.1686,35.906
18636,0.34267,25.388,1835.4,1.1961,36.639
18637,0.34114,25.247,1687.3,1.1989,36.441
18638,0.33829,24.988,1610.0,1.1875,36.073
18639,0.32758,24.034,1249.4,1.1671,34.683
18640,0.2587,23.193,850.08,1.1612,25.48
18641,0.18851,22.326,540.96,1.1627,15.464
18642,0.12304,20.662,212.52,1.0945,4.8913
18643,0.10005,17.684,19.32,0.96662,-1.1123
18644,0.10005,16.274,0.0,1.0048,-1.6211
18645,0.10005,14.977,0.0,0.96662,-1.5315
18646,0.10005,13.883,0.0,0.89873,-1.4598
18647,0.10005,12.978,0.0,0.83353,-1.403
18648,0.10005,12.078,0.0,0.76053,-1.3488
18649,0.10005,11.296,0.0,0.70446,-1.3034
18650,0.10005,10.656,0.0,0.64352,-1.2673
18651,0.10005,9.9304,0.0,0.55808,-1.2276
18652,0.10005,9.3435,0.0,0.54233,-1.1964
18653,0.11629,11.654,199.64,0.54233,3.6363
18654,0.14467,15.416,611.8,0.54233,8.6141
18655,0.23471,19.18,1062.6,0.79356,22.147
18656,0.30415,22.014,1481.2,0.98242,31.604
18657,0.32704,23.987,1835.4,1.0882,34.613
18658,0.34402,25.513,2105.9,1.1715,36.812
18659,0.35515,26.578,2215.4,1.2244,38.244
18660,0.36329,27.409,2254.0,1.2561,39.285
18661,0.3665,27.753,2157.4,1.2804,39.695
18662,0.36444,27.531,1912.7,1.2844,39.432
18663,0.3572,26.783,1577.8,1.2817,38.508
18664,0.33741,25.503,1165.6,1.295,35.958
18665,0.22486,24.161,701.96,1.3068,20.756
18666,0.1309,22.347,257.6,1.241,6.2864
18667,0.10005,19.136,19.32,1.053,-1.2194
18668,0.10005,17.58,0.0,1.053,-1.7166
18669,0.10005,16.702,0.0,1.0945,-1.6518
18670,0.10005,15.583,0.0,1.015,-1.5727
18671,0.10005,14.593,0.0,0.93604,-1.5059
18672,0.10005,13.792,0.0,0.87558,-1.454
18673,0.10005,12.965,0.0,0.80852,-1.4023
18674,0.10005,12.122,0.0,0.71411,-1.3514
18675,0.10005,11.229,0.0,0.55191,-1.2995
18676,0.10005,10.934,0.0,0.54233,-1.2828
18677,0.12303,13.168,206.08,0.54233,4.892
18678,0.16608,16.778,618.24,0.54233,12.045
18679,0.29285,21.051,1069.0,0.75375,30.101
18680,0.32821,24.088,1500.5,0.90063,34.763
18681,0.34351,25.702,1526.3,0.95951,36.748
18682,0.36558,28.209,2099.4,1.0099,39.578
18683,0.37759,29.432,2221.8,1.053,41.103
18684,0.3846,30.085,2234.7,1.0898,41.989
18685,0.38626,30.248,2144.5,1.1085,42.201
18686,0.38358,29.879,1906.2,1.1238,41.859
18687,0.37569,29.013,1571.4,1.1268,40.861
18688,0.33837,27.867,1159.2,1.1223,36.084
18689,0.22723,26.717,708.4,1.1115,21.092
18690,0.1303,24.859,257.6,1.0065,6.1836
18691,0.10005,21.551,19.32,0.93969,-1.4143
18692,0.10005,20.309,0.0,0.9859,-1.9346
18693,0.10005,19.033,0.0,0.9157,-1.8294
18694,0.10005,18.059,0.0,0.84778,-1.753
18695,0.10005,17.295,0.0,0.75147,-1.6953
18696,0.10005,16.893,0.0,0.74231,-1.6657
18697,0.10005,16.59,0.0,0.78271,-1.6437
18698,0.10005,16.632,0.0,0.80214,-1.6467
18699,0.10005,16.124,0.0,0.87558,-1.6104
18700,0.10005,15.543,0.0,0.94513,-1.57
18701,0.12038,16.945,193.2,1.0563,4.4058
18702,0.20194,20.297,605.36,1.0898,17.45
18703,0.31027,23.982,1062.6,1.1131,32.413
18704,0.35532,26.643,1481.2,1.1464,38.265
18705,0.37365,28.659,1829.0,1.1802,40.604
18706,0.38582,30.175,2093.0,1.1975,42.141
18707,0.39153,31.13,2189.6,1.1946,42.863
18708,0.39319,31.449,2157.4,1.186,43.07
18709,0.39192,31.201,1938.4,1.1715,42.911
18710,0.38413,29.929,1500.5,1.1284,41.931
18711,0.28711,28.542,953.12,1.0514,29.334
18712,0.20503,27.144,611.8,0.99454,17.901
18713,0.12171,25.619,212.52,1.0284,4.648
18714,0.10005,23.174,51.52,1.1538,-0.49919
18715,0.10005,20.901,12.88,1.271,-1.5682
18716,0.10005,19.557,0.0,1.2451,-1.8719
18717,0.10005,18.733,0.0,1.2032,-1.8055
18718,0.10005,18.146,0.0,1.1932,-1.7597
18719,0.10005,17.721,0.0,1.1831,-1.7272
18720,0.10005,17.481,0.0,1.1568,-1.7091
18721,0.10005,17.188,0.0,1.1131,-1.6874
18722,0.10005,16.84,0.0,1.035,-1.6618
18723,0.10005,16.528,0.0,0.95055,-1.6392
18724,0.10005,16.265,0.0,0.87362,-1.6204
18725,0.10189,16.707,70.84,0.893,0.57522
18726,0.14235,17.97,315.56,0.90063,8.2328
18727,0.19892,19.609,592.48,0.7914,17.008
18728,0.24835,21.079,811.44,0.79786,24.052
18729,0.28521,22.102,966.0,0.87558,29.079
18730,0.29666,22.838,1011.1,0.94332,30.61
18731,0.3272,23.999,1210.7,1.0031,34.632
18732,0.33627,24.805,1410.4,1.0771,35.811
18733,0.33792,24.954,1513.4,1.1329,36.025
18734,0.33655,24.83,1590.7,1.1479,35.847
18735,0.32632,23.924,1442.6,1.1253,34.52
18736,0.31281,22.753,1101.2,1.0787,32.747
18737,0.22092,21.642,689.08,1.0116,20.194
18738,0.13246,20.231,264.04,0.87362,6.5594
18739,0.10005,17.773,0.0,0.59661,-1.7311
18740,0.10005,16.726,0.0,0.54233,-1.6535
18741,0.10005,15.921,0.0,0.54233,-1.5962
18742,0.10005,15.203,0.0,0.54233,-1.5467
18743,0.10005,14.61,0.0,0.54233,-1.5071
18744,0.10005,14.178,0.0,0.54233,-1.4788
18745,0.10005,13.914,0.0,0.54233,-1.4618
18746,0.10005,13.637,0.0,0.54233,-1.4442
18747,0.10005,13.345,0.0,0.54233,-1.4258
18748,0.10005,13.239,0.0,0.54233,-1.4192
18749,0.12061,15.475,193.2,0.64882,4.447
18750,0.20567,19.055,624.68,0.68725,17.995
18751,0.30568,22.732,1101.2,0.54233,31.807
18752,0.32581,25.829,1519.8,0.55191,34.45
18753,0.35383,27.807,1854.7,0.77612,38.075
18754,0.37246,29.191,2105.9,0.95593,40.453
18755,0.38308,29.907,2176.7,1.0945,41.796
18756,0.38367,29.86,2022.2,1.2159,41.87
18757,0.20964,28.464,631.12,1.2683,18.572
18758,0.36541,27.682,1268.7,1.2061,39.555
18759,0.21666,26.197,663.32,1.0771,19.582
18760,0.21927,25.016,676.2,0.95772,19.957
18761,0.15071,24.018,360.64,0.893,9.6043
18762,0.11165,22.265,148.12,0.73303,2.7273
18763,0.10005,19.183,0.0,0.54233,-1.8415
18764,0.10005,18.083,0.0,0.54567,-1.7549
18765,0.10005,17.066,0.0,0.5732,-1.6783
18766,0.10005,16.15,0.0,0.57618,-1.6123
18767,0.10005,15.364,0.0,0.59947,-1.5577
18768,0.10005,14.83,0.0,0.69959,-1.5217
18769,0.10005,14.315,0.0,0.83353,-1.4877
18770,0.10005,13.652,0.0,0.91943,-1.4451
18771,0.10005,13.013,0.0,0.98068,-1.4052
18772,0.10005,12.359,0.0,0.99282,-1.3655
18773,0.11872,13.551,180.32,1.0644,4.0969
18774,0.15875,16.359,598.92,0.97543,10.891
18775,0.27217,20.001,927.36,0.74691,27.318
18776,0.31101,23.179,1069.0,0.88143,32.51
18777,0.33866,25.021,1320.2,0.98416,36.12
18778,0.35233,26.745,1687.3,0.97543,37.882
18779,0.36674,28.498,2112.3,0.96484,39.725
18780,0.3736,29.377,2215.4,0.9415,40.597
18781,0.37335,29.549,2118.8,0.89491,40.566
18782,0.36807,29.16,1835.4,0.84778,39.895
18783,0.3565,28.053,1429.7,0.7914,38.416
18784,0.3163,26.919,1075.5,0.78052,33.207
18785,0.21959,26.102,676.2,0.83762,20.003
18786,0.1318,23.749,264.04,0.73536,6.4437
18787,0.10005,20.114,0.0,0.72363,-1.9182
18788,0.10005,18.972,0.0,0.73536,-1.8246
18789,0.10005,18.181,0.0,0.78271,-1.7624
18790,0.10005,17.663,0.0,0.86575,-1.7228
18791,0.10005,17.407,0.0,1.0048,-1.7036
18792,0.10005,16.942,0.0,1.1268,-1.6693
18793,0.10005,16.509,0.0,1.2159,-1.6378
18794,0.10005,16.517,0.0,1.2506,-1.6384
18795,0.10005,16.057,0.0,1.1946,-1.6057
18796,0.10005,15.416,0.0,1.1344,-1.5612
18797,0.11307,16.315,148.12,1.1656,3.0157
18798,0.19869,18.924,592.48,1.1744,16.974
18799,0.29932,22.387,1024.0,1.1069,30.963
18800,0.3442,25.532,1468.3,1.0482,36.837
18801,0.35995,27.681,1867.6,0.97015,38.858
18802,0.37208,29.204,2131.6,0.9415,40.405
18803,0.38114,30.206,2286.2,0.94694,41.553
18804,0.38564,30.606,2260.4,0.97015,42.119
18805,0.38672,30.593,2144.5,1.0048,42.256
18806,0.38336,30.208,1906.2,1.0099,41.832
18807,0.37468,29.307,1571.4,0.99282,40.735
18808,0.33695,28.074,1152.8,0.96838,35.899
18809,0.22434,27.115,695.52,0.96307,20.682
18810,0.13037,24.6,257.6,0.81694,6.1955
18811,0.10005,20.664,0.0,0.74231,-1.965
18812,0.10005,19.22,0.0,0.7165,-1.8445
18813,0.10005,18.009,0.0,0.68725,-1.7491
18814,0.10005,16.832,0.0,0.65407,-1.6612
18815,0.10005,16.546,0.0,0.7093,-1.6405
18816,0.10005,17.122,0.0,0.91943,-1.6825
18817,0.10005,16.23,0.0,1.0284,-1.6179
18818,0.10005,15.61,0.0,1.0547,-1.5746
18819,0.10005,15.661,0.0,1.1007,-1.5781
18820,0.10005,15.768,0.0,1.096,-1.5855
18821,0.11091,17.141,135.24,1.1038,2.5778
18822,0.1758,19.746,483.0,1.1131,13.543
18823,0.26438,22.658,875.84,1.0771,26.258
18824,0.34539,25.64,1333.1,1.1162,36.989
18825,0.36476,27.964,1861.2,1.0595,39.473
18826,0.37579,29.377,2138.1,1.0082,40.874
18827,0.38255,30.181,2241.1,0.99282,41.729
18828,0.38789,30.573,2215.4,1.0465,42.404
18829,0.38853,30.602,2099.4,1.1583,42.483
18830,0.38373,29.872,1719.5,1.2897,41.881
18831,0.37441,28.656,1384.6,1.3186,40.7
18832,0.27375,27.444,901.6,1.275,27.531
18833,0.17488,26.167,476.56,1.1918,13.401
18834,0.11022,23.476,141.68,0.96484,2.4406
18835,0.10005,19.254,0.0,0.67721,-1.8473
18836,0.10005,17.802,0.0,0.63009,-1.7333
18837,0.10005,16.921,0.0,0.61358,-1.6677
18838,0.10005,16.04,0.0,0.57618,-1.6046
18839,0.10005,15.332,0.0,0.54233,-1.5555
18840,0.10005,15.186,0.0,0.54233,-1.5456
18841,0.10005,15.226,0.0,0.54233,-1.5483
18842,0.10005,14.913,0.0,0.56418,-1.5272
18843,0.10005,14.651,0.0,0.64618,-1.5098
18844,0.10005,14.397,0.0,0.69468,-1.4931
18845,0.10837,15.146,115.92,0.8064,2.0596
18846,0.16618,17.003,437.92,0.78707,12.059
18847,0.27124,19.982,972.44,0.81063,27.194
18848,0.30884,22.413,1371.7,0.93054,32.223
18849,0.32822,24.09,1687.3,1.053,34.766
18850,0.34096,25.232,1964.2,1.1177,36.419
18851,0.34293,25.412,1796.8,1.1344,36.672
18852,0.34487,25.592,1655.1,1.1359,36.922
18853,0.2953,24.761,998.2,1.1434,30.429
18854,0.28122,24.695,940.24,1.1238,28.541
18855,0.1916,24.04,553.84,1.0167,15.924
18856,0.16534,22.848,431.48,0.76053,11.927
18857,0.13352,21.114,270.48,0.54233,6.7425
18858,0.10459,19.421,96.6,0.54233,1.2336
18859,0.10005,17.933,0.0,0.54233,-1.7434
18860,0.10005,16.777,0.0,0.54233,-1.6572
18861,0.10005,16.156,0.0,0.61358,-1.6127
18862,0.10005,15.858,0.0,0.74231,-1.5918
18863,0.10005,15.259,0.0,0.81274,-1.5506
18864,0.10005,14.026,0.0,0.73069,-1.469
18865,0.10005,12.773,0.0,0.62463,-1.3905
18866,0.10005,12.194,0.0,0.61913,-1.3556
18867,0.10005,12.616,0.0,0.76278,-1.3809
18868,0.10005,12.485,0.0,0.93237,-1.3731
18869,0.10507,13.331,90.16,1.0627,1.3417
18870,0.11518,16.196,161.0,1.0945,3.4225
18871,0.16395,20.632,425.04,1.17,11.71
18872,0.2057,23.386,618.24,1.3081,17.999
18873,0.23691,24.571,753.48,1.362,22.457
18874,0.34561,25.661,1294.4,1.3582,37.018
18875,0.35434,26.499,1500.5,1.3506,38.141
18876,0.3529,26.357,1339.5,1.3807,37.955
18877,0.24794,25.558,798.56,1.4089,23.996
18878,0.18183,24.893,508.76,1.3832,14.461
18879,0.14164,24.283,315.56,1.3016,8.1171
18880,0.23037,23.224,727.72,1.1875,21.536
18881,0.17745,21.921,489.44,1.025,13.794
18882,0.1156,19.284,167.44,0.62463,3.5041
18883,0.10005,16.8,0.0,0.54233,-1.6589
18884,0.10005,15.999,0.0,0.54233,-1.6016
18885,0.10005,15.349,0.0,0.54233,-1.5566
18886,0.10005,14.628,0.0,0.54233,-1.5083
18887,0.10005,13.779,0.0,0.54233,-1.4531
18888,0.10005,13.337,0.0,0.54233,-1.4253
18889,0.10005,12.838,0.0,0.54233,-1.3944
18890,0.10005,12.402,0.0,0.54233,-1.3681
18891,0.10005,11.828,0.0,0.54233,-1.3341
18892,0.10005,11.264,0.0,0.54233,-1.3015
18893,0.11275,12.448,141.68,0.54233,2.9461
18894,0.15412,16.088,560.28,0.54233,10.152
18895,0.2649,19.866,1017.5,0.54233,26.328
18896,0.30776,23.075,1449.0,0.54233,32.081
18897,0.32972,25.311,1803.2,0.66446,34.96
18898,0.34693,26.708,2022.2,0.81694,37.19
18899,0.35864,27.74,2170.3,0.91196,38.691
18900,0.36364,28.181,2151.0,0.95235,39.33
18901,0.36485,28.204,2041.5,0.9859,39.484
18902,0.35972,27.502,1738.8,1.0167,38.829
18903,0.34942,26.346,1333.1,0.98936,37.509
18904,0.29885,25.224,1011.1,0.91008,30.901
18905,0.18038,23.997,502.32,0.82528,14.241
18906,0.11181,21.683,148.12,0.64352,2.7613
18907,0.10005,18.684,0.0,0.68225,-1.8017
18908,0.10005,17.633,0.0,0.78271,-1.7206
18909,0.10005,16.842,0.0,0.85381,-1.662
18910,0.10005,16.028,0.0,0.85381,-1.6037
18911,0.10005,15.216,0.0,0.82735,-1.5476
18912,0.10005,14.422,0.0,0.80001,-1.4947
18913,0.10005,13.818,0.0,0.81484,-1.4556
18914,0.10005,13.651,0.0,0.87362,-1.445
18915,0.10005,12.88,0.0,0.91943,-1.397
18916,0.10005,12.587,0.0,0.96838,-1.3792
18917,0.11067,13.172,128.8,0.99282,2.5308
18918,0.14825,15.675,508.76,0.90253,9.2019
18919,0.21235,18.571,759.92,0.77612,18.962
18920,0.295,21.234,1049.7,0.72599,30.388
18921,0.31807,23.206,1204.3,0.82735,33.439
18922,0.3386,25.015,1487.6,1.0048,36.112
18923,0.35481,26.577,1925.6,1.1494,38.2
18924,0.35143,26.216,1610.0,1.2299,37.768
18925,0.3491,25.992,1622.9,1.2131,37.469
18926,0.34103,25.237,1532.7,1.0866,36.426
18927,0.27681,23.002,927.36,0.89682,27.946
18928,0.17193,20.894,463.68,0.75375,12.95
18929,0.12444,19.409,218.96,0.74461,5.1427
18930,0.10161,17.945,70.84,0.7717,0.50259
18931,0.10005,16.177,0.0,0.74691,-1.6142
18932,0.10005,15.34,0.0,0.80001,-1.5561
